
 ** MIDAS/Civil Beam Element Time-history Output Data ** 
___________________________________________________________


 单元=     2 梁单元     内力 时程 (局部)      单位体系 ..: m, N
--------------------------------------------- 

  TIME        AXIAL       SHEAR-y      SHEAR-z      TORSION      MOMENT-y     MOMENT-z 
        J   0.000e+000  -0.000e+000   1.595e+002   0.000e+000  -2.257e+002   0.000e+000
 17.800 I  -0.000e+000   0.000e+000   1.806e+002  -0.000e+000   2.956e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.806e+002   0.000e+000  -2.462e+002   0.000e+000
 17.820 I  -0.000e+000   0.000e+000   2.007e+002  -0.000e+000   3.370e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.007e+002   0.000e+000  -2.652e+002   0.000e+000
 17.840 I  -0.000e+000   0.000e+000   2.199e+002  -0.000e+000   3.769e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.199e+002   0.000e+000  -2.828e+002   0.000e+000
 17.860 I  -0.000e+000   0.000e+000   2.379e+002  -0.000e+000   4.148e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.379e+002   0.000e+000  -2.988e+002   0.000e+000
 17.880 I  -0.000e+000   0.000e+000   2.541e+002  -0.000e+000   4.497e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.541e+002   0.000e+000  -3.125e+002   0.000e+000
 17.900 I  -0.000e+000   0.000e+000   2.681e+002  -0.000e+000   4.809e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.681e+002   0.000e+000  -3.235e+002   0.000e+000
 17.920 I  -0.000e+000   0.000e+000   2.797e+002  -0.000e+000   5.078e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.797e+002   0.000e+000  -3.314e+002   0.000e+000
 17.940 I  -0.000e+000   0.000e+000   2.892e+002  -0.000e+000   5.309e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.892e+002   0.000e+000  -3.366e+002   0.000e+000
 17.960 I  -0.000e+000   0.000e+000   2.969e+002  -0.000e+000   5.513e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.969e+002   0.000e+000  -3.395e+002   0.000e+000
 17.980 I  -0.000e+000   0.000e+000   3.032e+002  -0.000e+000   5.693e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.032e+002   0.000e+000  -3.404e+002   0.000e+000
 18.000 I  -0.000e+000   0.000e+000   3.076e+002  -0.000e+000   5.840e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.076e+002   0.000e+000  -3.388e+002   0.000e+000
 18.020 I  -0.000e+000   0.000e+000   3.094e+002  -0.000e+000   5.942e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.094e+002   0.000e+000  -3.340e+002   0.000e+000
 18.040 I  -0.000e+000   0.000e+000   3.081e+002  -0.000e+000   5.988e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.081e+002   0.000e+000  -3.254e+002   0.000e+000
 18.060 I  -0.000e+000   0.000e+000   3.039e+002  -0.000e+000   5.984e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.039e+002   0.000e+000  -3.133e+002   0.000e+000
 18.080 I  -0.000e+000   0.000e+000   2.972e+002  -0.000e+000   5.936e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.972e+002   0.000e+000  -2.982e+002   0.000e+000
 18.100 I  -0.000e+000   0.000e+000   2.885e+002  -0.000e+000   5.852e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.885e+002   0.000e+000  -2.804e+002   0.000e+000
 18.120 I  -0.000e+000   0.000e+000   2.780e+002  -0.000e+000   5.736e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.780e+002   0.000e+000  -2.603e+002   0.000e+000
 18.140 I  -0.000e+000   0.000e+000   2.657e+002  -0.000e+000   5.591e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.657e+002   0.000e+000  -2.380e+002   0.000e+000
 18.160 I  -0.000e+000   0.000e+000   2.519e+002  -0.000e+000   5.420e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.519e+002   0.000e+000  -2.138e+002   0.000e+000
 18.180 I  -0.000e+000   0.000e+000   2.367e+002  -0.000e+000   5.225e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.367e+002   0.000e+000  -1.877e+002   0.000e+000
 18.200 I  -0.000e+000   0.000e+000   2.204e+002  -0.000e+000   5.010e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.204e+002   0.000e+000  -1.601e+002   0.000e+000
 18.220 I  -0.000e+000   0.000e+000   2.030e+002  -0.000e+000   4.777e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.030e+002   0.000e+000  -1.312e+002   0.000e+000
 18.240 I  -0.000e+000   0.000e+000   1.847e+002  -0.000e+000   4.530e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.847e+002   0.000e+000  -1.011e+002   0.000e+000
 18.260 I  -0.000e+000   0.000e+000   1.658e+002  -0.000e+000   4.273e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.658e+002   0.000e+000  -7.023e+001   0.000e+000
 18.280 I  -0.000e+000   0.000e+000   1.465e+002  -0.000e+000   4.009e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.465e+002   0.000e+000  -3.873e+001   0.000e+000
 18.300 I  -0.000e+000   0.000e+000   1.270e+002  -0.000e+000   3.742e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.270e+002   0.000e+000  -6.937e+000   0.000e+000
 18.320 I  -0.000e+000   0.000e+000   1.076e+002  -0.000e+000   3.477e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.076e+002   0.000e+000   2.488e+001   0.000e+000
 18.340 I  -0.000e+000   0.000e+000   8.844e+001  -0.000e+000   3.217e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.844e+001   0.000e+000   5.643e+001   0.000e+000
 18.360 I  -0.000e+000   0.000e+000   6.978e+001  -0.000e+000   2.968e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   6.978e+001   0.000e+000   8.745e+001   0.000e+000
 18.380 I  -0.000e+000   0.000e+000   5.188e+001  -0.000e+000   2.733e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.188e+001   0.000e+000   1.176e+002   0.000e+000
 18.400 I  -0.000e+000   0.000e+000   3.503e+001  -0.000e+000   2.517e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.503e+001   0.000e+000   1.466e+002   0.000e+000
 18.420 I  -0.000e+000   0.000e+000   1.939e+001  -0.000e+000   2.324e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.939e+001   0.000e+000   1.742e+002   0.000e+000
 18.440 I  -0.000e+000   0.000e+000   4.741e+000  -0.000e+000   2.149e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.741e+000   0.000e+000   2.007e+002   0.000e+000
 18.460 I  -0.000e+000   0.000e+000  -9.282e+000  -0.000e+000   1.984e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.282e+000   0.000e+000   2.263e+002   0.000e+000
 18.480 I  -0.000e+000   0.000e+000  -2.306e+001  -0.000e+000   1.823e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.306e+001   0.000e+000   2.514e+002   0.000e+000
 18.500 I  -0.000e+000   0.000e+000  -3.697e+001  -0.000e+000   1.656e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.697e+001   0.000e+000   2.765e+002   0.000e+000
 18.520 I  -0.000e+000   0.000e+000  -5.117e+001  -0.000e+000   1.482e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.117e+001   0.000e+000   3.017e+002   0.000e+000
 18.540 I  -0.000e+000   0.000e+000  -6.545e+001  -0.000e+000   1.303e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.545e+001   0.000e+000   3.266e+002   0.000e+000
 18.560 I  -0.000e+000   0.000e+000  -7.935e+001  -0.000e+000   1.129e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.935e+001   0.000e+000   3.509e+002   0.000e+000
 18.580 I  -0.000e+000   0.000e+000  -9.277e+001  -0.000e+000   9.604e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.277e+001   0.000e+000   3.743e+002   0.000e+000
 18.600 I  -0.000e+000   0.000e+000  -1.062e+002  -0.000e+000   7.879e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.062e+002   0.000e+000   3.975e+002   0.000e+000
 18.620 I  -0.000e+000   0.000e+000  -1.206e+002  -0.000e+000   5.947e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.206e+002   0.000e+000   4.212e+002   0.000e+000
 18.640 I  -0.000e+000   0.000e+000  -1.362e+002  -0.000e+000   3.720e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.362e+002   0.000e+000   4.458e+002   0.000e+000
 18.660 I  -0.000e+000   0.000e+000  -1.528e+002  -0.000e+000   1.263e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.528e+002   0.000e+000   4.711e+002   0.000e+000
 18.680 I  -0.000e+000   0.000e+000  -1.696e+002  -0.000e+000  -1.282e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.696e+002   0.000e+000   4.961e+002   0.000e+000
 18.700 I  -0.000e+000   0.000e+000  -1.859e+002  -0.000e+000  -3.774e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.859e+002   0.000e+000   5.201e+002   0.000e+000
 18.720 I  -0.000e+000   0.000e+000  -2.010e+002  -0.000e+000  -6.075e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.010e+002   0.000e+000   5.422e+002   0.000e+000
 18.740 I  -0.000e+000   0.000e+000  -2.140e+002  -0.000e+000  -8.046e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.140e+002   0.000e+000   5.617e+002   0.000e+000
 18.760 I  -0.000e+000   0.000e+000  -2.247e+002  -0.000e+000  -9.609e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.247e+002   0.000e+000   5.781e+002   0.000e+000
 18.780 I  -0.000e+000   0.000e+000  -2.332e+002  -0.000e+000  -1.080e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.332e+002   0.000e+000   5.916e+002   0.000e+000
 18.800 I  -0.000e+000   0.000e+000  -2.399e+002  -0.000e+000  -1.171e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.399e+002   0.000e+000   6.026e+002   0.000e+000
 18.820 I  -0.000e+000   0.000e+000  -2.453e+002  -0.000e+000  -1.242e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.453e+002   0.000e+000   6.117e+002   0.000e+000
 18.840 I  -0.000e+000   0.000e+000  -2.499e+002  -0.000e+000  -1.304e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.499e+002   0.000e+000   6.193e+002   0.000e+000
 18.860 I  -0.000e+000   0.000e+000  -2.542e+002  -0.000e+000  -1.366e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.542e+002   0.000e+000   6.259e+002   0.000e+000
 18.880 I  -0.000e+000   0.000e+000  -2.586e+002  -0.000e+000  -1.436e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.586e+002   0.000e+000   6.321e+002   0.000e+000
 18.900 I  -0.000e+000   0.000e+000  -2.632e+002  -0.000e+000  -1.517e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.632e+002   0.000e+000   6.379e+002   0.000e+000
 18.920 I  -0.000e+000   0.000e+000  -2.676e+002  -0.000e+000  -1.600e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.676e+002   0.000e+000   6.428e+002   0.000e+000
 18.940 I  -0.000e+000   0.000e+000  -2.710e+002  -0.000e+000  -1.669e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.710e+002   0.000e+000   6.460e+002   0.000e+000
 18.960 I  -0.000e+000   0.000e+000  -2.727e+002  -0.000e+000  -1.712e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.727e+002   0.000e+000   6.468e+002   0.000e+000
 18.980 I  -0.000e+000   0.000e+000  -2.726e+002  -0.000e+000  -1.726e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.726e+002   0.000e+000   6.451e+002   0.000e+000
 19.000 I  -0.000e+000   0.000e+000  -2.706e+002  -0.000e+000  -1.710e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.706e+002   0.000e+000   6.407e+002   0.000e+000
 19.020 I  -0.000e+000   0.000e+000  -2.665e+002  -0.000e+000  -1.659e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.665e+002   0.000e+000   6.335e+002   0.000e+000
 19.040 I  -0.000e+000   0.000e+000  -2.600e+002  -0.000e+000  -1.569e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.600e+002   0.000e+000   6.231e+002   0.000e+000
 19.060 I  -0.000e+000   0.000e+000  -2.514e+002  -0.000e+000  -1.442e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.514e+002   0.000e+000   6.100e+002   0.000e+000
 19.080 I  -0.000e+000   0.000e+000  -2.412e+002  -0.000e+000  -1.291e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.412e+002   0.000e+000   5.946e+002   0.000e+000
 19.100 I  -0.000e+000   0.000e+000  -2.301e+002  -0.000e+000  -1.127e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.301e+002   0.000e+000   5.776e+002   0.000e+000
 19.120 I  -0.000e+000   0.000e+000  -2.185e+002  -0.000e+000  -9.595e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.185e+002   0.000e+000   5.597e+002   0.000e+000
 19.140 I  -0.000e+000   0.000e+000  -2.070e+002  -0.000e+000  -7.982e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.070e+002   0.000e+000   5.413e+002   0.000e+000
 19.160 I  -0.000e+000   0.000e+000  -1.957e+002  -0.000e+000  -6.447e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.957e+002   0.000e+000   5.226e+002   0.000e+000
 19.180 I  -0.000e+000   0.000e+000  -1.845e+002  -0.000e+000  -4.988e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.845e+002   0.000e+000   5.036e+002   0.000e+000
 19.200 I  -0.000e+000   0.000e+000  -1.735e+002  -0.000e+000  -3.614e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.735e+002   0.000e+000   4.844e+002   0.000e+000
 19.220 I  -0.000e+000   0.000e+000  -1.628e+002  -0.000e+000  -2.340e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.628e+002   0.000e+000   4.651e+002   0.000e+000
 19.240 I  -0.000e+000   0.000e+000  -1.523e+002  -0.000e+000  -1.136e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.523e+002   0.000e+000   4.457e+002   0.000e+000
 19.260 I  -0.000e+000   0.000e+000  -1.414e+002  -0.000e+000   1.228e+000  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.414e+002   0.000e+000   4.253e+002   0.000e+000
 19.280 I  -0.000e+000   0.000e+000  -1.291e+002  -0.000e+000   1.605e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.291e+002   0.000e+000   4.032e+002   0.000e+000
 19.300 I  -0.000e+000   0.000e+000  -1.149e+002  -0.000e+000   3.412e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.149e+002   0.000e+000   3.789e+002   0.000e+000
 19.320 I  -0.000e+000   0.000e+000  -9.913e+001  -0.000e+000   5.513e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.913e+001   0.000e+000   3.525e+002   0.000e+000
 19.340 I  -0.000e+000   0.000e+000  -8.220e+001  -0.000e+000   7.809e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.220e+001   0.000e+000   3.247e+002   0.000e+000
 19.360 I  -0.000e+000   0.000e+000  -6.467e+001  -0.000e+000   1.020e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.467e+001   0.000e+000   2.960e+002   0.000e+000
 19.380 I  -0.000e+000   0.000e+000  -4.705e+001  -0.000e+000   1.259e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.705e+001   0.000e+000   2.671e+002   0.000e+000
 19.400 I  -0.000e+000   0.000e+000  -2.987e+001  -0.000e+000   1.488e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.987e+001   0.000e+000   2.385e+002   0.000e+000
 19.420 I  -0.000e+000   0.000e+000  -1.365e+001  -0.000e+000   1.698e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.365e+001   0.000e+000   2.107e+002   0.000e+000
 19.440 I  -0.000e+000   0.000e+000   1.445e+000  -0.000e+000   1.884e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.445e+000   0.000e+000   1.841e+002   0.000e+000
 19.460 I  -0.000e+000   0.000e+000   1.588e+001  -0.000e+000   2.058e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.588e+001   0.000e+000   1.581e+002   0.000e+000
 19.480 I  -0.000e+000   0.000e+000   3.046e+001  -0.000e+000   2.234e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.046e+001   0.000e+000   1.320e+002   0.000e+000
 19.500 I  -0.000e+000   0.000e+000   4.597e+001  -0.000e+000   2.428e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.597e+001   0.000e+000   1.049e+002   0.000e+000
 19.520 I  -0.000e+000   0.000e+000   6.284e+001  -0.000e+000   2.649e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   6.284e+001   0.000e+000   7.634e+001   0.000e+000
 19.540 I  -0.000e+000   0.000e+000   8.082e+001  -0.000e+000   2.892e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.082e+001   0.000e+000   4.672e+001   0.000e+000
 19.560 I  -0.000e+000   0.000e+000   9.927e+001  -0.000e+000   3.145e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.927e+001   0.000e+000   1.670e+001   0.000e+000
 19.580 I  -0.000e+000   0.000e+000   1.176e+002  -0.000e+000   3.398e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.176e+002   0.000e+000  -1.305e+001   0.000e+000
 19.600 I  -0.000e+000   0.000e+000   1.352e+002  -0.000e+000   3.637e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.352e+002   0.000e+000  -4.184e+001   0.000e+000
 19.620 I  -0.000e+000   0.000e+000   1.514e+002  -0.000e+000   3.853e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.514e+002   0.000e+000  -6.900e+001   0.000e+000
 19.640 I  -0.000e+000   0.000e+000   1.658e+002  -0.000e+000   4.034e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.658e+002   0.000e+000  -9.389e+001   0.000e+000
 19.660 I  -0.000e+000   0.000e+000   1.777e+002  -0.000e+000   4.171e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.777e+002   0.000e+000  -1.160e+002   0.000e+000
 19.680 I  -0.000e+000   0.000e+000   1.870e+002  -0.000e+000   4.259e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.870e+002   0.000e+000  -1.350e+002   0.000e+000
 19.700 I  -0.000e+000   0.000e+000   1.936e+002  -0.000e+000   4.298e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.936e+002   0.000e+000  -1.509e+002   0.000e+000
 19.720 I  -0.000e+000   0.000e+000   1.973e+002  -0.000e+000   4.284e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.973e+002   0.000e+000  -1.634e+002   0.000e+000
 19.740 I  -0.000e+000   0.000e+000   1.981e+002  -0.000e+000   4.217e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.981e+002   0.000e+000  -1.726e+002   0.000e+000
 19.760 I  -0.000e+000   0.000e+000   1.960e+002  -0.000e+000   4.096e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.960e+002   0.000e+000  -1.783e+002   0.000e+000
 19.780 I  -0.000e+000   0.000e+000   1.911e+002  -0.000e+000   3.925e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.911e+002   0.000e+000  -1.808e+002   0.000e+000
 19.800 I  -0.000e+000   0.000e+000   1.837e+002  -0.000e+000   3.709e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.837e+002   0.000e+000  -1.804e+002   0.000e+000
 19.820 I  -0.000e+000   0.000e+000   1.743e+002  -0.000e+000   3.455e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.743e+002   0.000e+000  -1.775e+002   0.000e+000
 19.840 I  -0.000e+000   0.000e+000   1.633e+002  -0.000e+000   3.173e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.633e+002   0.000e+000  -1.726e+002   0.000e+000
 19.860 I  -0.000e+000   0.000e+000   1.512e+002  -0.000e+000   2.872e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.512e+002   0.000e+000  -1.664e+002   0.000e+000
 19.880 I  -0.000e+000   0.000e+000   1.384e+002  -0.000e+000   2.560e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.384e+002   0.000e+000  -1.591e+002   0.000e+000
 19.900 I  -0.000e+000   0.000e+000   1.248e+002  -0.000e+000   2.237e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.248e+002   0.000e+000  -1.509e+002   0.000e+000
 19.920 I  -0.000e+000   0.000e+000   1.105e+002  -0.000e+000   1.899e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.105e+002   0.000e+000  -1.416e+002   0.000e+000
 19.940 I  -0.000e+000   0.000e+000   9.525e+001  -0.000e+000   1.546e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.525e+001   0.000e+000  -1.311e+002   0.000e+000
 19.960 I  -0.000e+000   0.000e+000   7.919e+001  -0.000e+000   1.179e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   7.919e+001   0.000e+000  -1.197e+002   0.000e+000
 19.980 I  -0.000e+000   0.000e+000   6.289e+001  -0.000e+000   8.086e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   6.289e+001   0.000e+000  -1.078e+002   0.000e+000
 20.000 I  -0.000e+000   0.000e+000   4.713e+001  -0.000e+000   4.496e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   4.713e+001   0.000e+000  -9.643e+001   0.000e+000
 20.020 I  -0.000e+000   0.000e+000   3.266e+001  -0.000e+000   1.168e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.266e+001   0.000e+000  -8.631e+001   0.000e+000
 20.040 I  -0.000e+000   0.000e+000   2.025e+001  -0.000e+000  -1.754e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   2.025e+001   0.000e+000  -7.828e+001   0.000e+000
 20.060 I  -0.000e+000   0.000e+000   1.035e+001  -0.000e+000  -4.181e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.035e+001   0.000e+000  -7.287e+001   0.000e+000
 20.080 I  -0.000e+000   0.000e+000   2.928e+000  -0.000e+000  -6.122e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   2.928e+000   0.000e+000  -7.001e+001   0.000e+000
 20.100 I  -0.000e+000   0.000e+000  -2.356e+000  -0.000e+000  -7.644e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.356e+000   0.000e+000  -6.937e+001   0.000e+000
 20.120 I  -0.000e+000   0.000e+000  -5.837e+000  -0.000e+000  -8.810e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.837e+000   0.000e+000  -7.059e+001   0.000e+000
 20.140 I  -0.000e+000   0.000e+000  -7.878e+000  -0.000e+000  -9.693e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.878e+000   0.000e+000  -7.329e+001   0.000e+000
