
 ** MIDAS/Civil Beam Element Time-history Output Data ** 
___________________________________________________________


 单元=     1 梁单元     内力 时程 (局部)      单位体系 ..: m, N
--------------------------------------------- 

  TIME        AXIAL       SHEAR-y      SHEAR-z      TORSION      MOMENT-y     MOMENT-z 
        J   0.000e+000  -0.000e+000  -1.005e+003   0.000e+000   1.538e+003   0.000e+000
  9.440 I  -0.000e+000   0.000e+000  -1.029e+003  -0.000e+000  -1.511e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.029e+003   0.000e+000   1.575e+003   0.000e+000
  9.460 I  -0.000e+000   0.000e+000  -1.047e+003  -0.000e+000  -1.538e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.047e+003   0.000e+000   1.602e+003   0.000e+000
  9.480 I  -0.000e+000   0.000e+000  -1.061e+003  -0.000e+000  -1.559e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.061e+003   0.000e+000   1.623e+003   0.000e+000
  9.500 I  -0.000e+000   0.000e+000  -1.071e+003  -0.000e+000  -1.575e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.071e+003   0.000e+000   1.638e+003   0.000e+000
  9.520 I  -0.000e+000   0.000e+000  -1.079e+003  -0.000e+000  -1.588e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.079e+003   0.000e+000   1.648e+003   0.000e+000
  9.540 I  -0.000e+000   0.000e+000  -1.082e+003  -0.000e+000  -1.596e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.082e+003   0.000e+000   1.652e+003   0.000e+000
  9.560 I  -0.000e+000   0.000e+000  -1.081e+003  -0.000e+000  -1.595e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.081e+003   0.000e+000   1.647e+003   0.000e+000
  9.580 I  -0.000e+000   0.000e+000  -1.072e+003  -0.000e+000  -1.585e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.072e+003   0.000e+000   1.632e+003   0.000e+000
  9.600 I  -0.000e+000   0.000e+000  -1.056e+003  -0.000e+000  -1.563e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.056e+003   0.000e+000   1.604e+003   0.000e+000
  9.620 I  -0.000e+000   0.000e+000  -1.030e+003  -0.000e+000  -1.528e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.030e+003   0.000e+000   1.563e+003   0.000e+000
  9.640 I  -0.000e+000   0.000e+000  -9.965e+002  -0.000e+000  -1.480e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.965e+002   0.000e+000   1.509e+003   0.000e+000
  9.660 I  -0.000e+000   0.000e+000  -9.568e+002  -0.000e+000  -1.424e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.568e+002   0.000e+000   1.446e+003   0.000e+000
  9.680 I  -0.000e+000   0.000e+000  -9.128e+002  -0.000e+000  -1.362e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.128e+002   0.000e+000   1.377e+003   0.000e+000
  9.700 I  -0.000e+000   0.000e+000  -8.665e+002  -0.000e+000  -1.296e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.665e+002   0.000e+000   1.303e+003   0.000e+000
  9.720 I  -0.000e+000   0.000e+000  -8.190e+002  -0.000e+000  -1.230e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.190e+002   0.000e+000   1.227e+003   0.000e+000
  9.740 I  -0.000e+000   0.000e+000  -7.705e+002  -0.000e+000  -1.162e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.705e+002   0.000e+000   1.150e+003   0.000e+000
  9.760 I  -0.000e+000   0.000e+000  -7.204e+002  -0.000e+000  -1.092e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.204e+002   0.000e+000   1.069e+003   0.000e+000
  9.780 I  -0.000e+000   0.000e+000  -6.681e+002  -0.000e+000  -1.019e+003  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.681e+002   0.000e+000   9.852e+002   0.000e+000
  9.800 I  -0.000e+000   0.000e+000  -6.131e+002  -0.000e+000  -9.424e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.131e+002   0.000e+000   8.970e+002   0.000e+000
  9.820 I  -0.000e+000   0.000e+000  -5.553e+002  -0.000e+000  -8.615e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.553e+002   0.000e+000   8.044e+002   0.000e+000
  9.840 I  -0.000e+000   0.000e+000  -4.947e+002  -0.000e+000  -7.766e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.947e+002   0.000e+000   7.075e+002   0.000e+000
  9.860 I  -0.000e+000   0.000e+000  -4.307e+002  -0.000e+000  -6.865e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.307e+002   0.000e+000   6.056e+002   0.000e+000
  9.880 I  -0.000e+000   0.000e+000  -3.633e+002  -0.000e+000  -5.914e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.633e+002   0.000e+000   4.987e+002   0.000e+000
  9.900 I  -0.000e+000   0.000e+000  -2.949e+002  -0.000e+000  -4.946e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.949e+002   0.000e+000   3.902e+002   0.000e+000
  9.920 I  -0.000e+000   0.000e+000  -2.278e+002  -0.000e+000  -4.000e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.278e+002   0.000e+000   2.835e+002   0.000e+000
  9.940 I  -0.000e+000   0.000e+000  -1.622e+002  -0.000e+000  -3.077e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.622e+002   0.000e+000   1.791e+002   0.000e+000
  9.960 I  -0.000e+000   0.000e+000  -9.736e+001  -0.000e+000  -2.164e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.736e+001   0.000e+000   7.570e+001   0.000e+000
  9.980 I  -0.000e+000   0.000e+000  -3.272e+001  -0.000e+000  -1.254e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.272e+001   0.000e+000  -2.720e+001   0.000e+000
 10.000 I  -0.000e+000   0.000e+000   3.174e+001  -0.000e+000  -3.443e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.174e+001   0.000e+000  -1.297e+002   0.000e+000
 10.020 I  -0.000e+000   0.000e+000   9.633e+001  -0.000e+000   5.693e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   9.633e+001   0.000e+000  -2.321e+002   0.000e+000
 10.040 I  -0.000e+000   0.000e+000   1.611e+002  -0.000e+000   1.488e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.611e+002   0.000e+000  -3.344e+002   0.000e+000
 10.060 I  -0.000e+000   0.000e+000   2.248e+002  -0.000e+000   2.395e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.248e+002   0.000e+000  -4.350e+002   0.000e+000
 10.080 I  -0.000e+000   0.000e+000   2.859e+002  -0.000e+000   3.265e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.859e+002   0.000e+000  -5.314e+002   0.000e+000
 10.100 I  -0.000e+000   0.000e+000   3.427e+002  -0.000e+000   4.070e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.427e+002   0.000e+000  -6.211e+002   0.000e+000
 10.120 I  -0.000e+000   0.000e+000   3.934e+002  -0.000e+000   4.786e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.934e+002   0.000e+000  -7.017e+002   0.000e+000
 10.140 I  -0.000e+000   0.000e+000   4.366e+002  -0.000e+000   5.389e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.366e+002   0.000e+000  -7.710e+002   0.000e+000
 10.160 I  -0.000e+000   0.000e+000   4.714e+002  -0.000e+000   5.866e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.714e+002   0.000e+000  -8.276e+002   0.000e+000
 10.180 I  -0.000e+000   0.000e+000   4.986e+002  -0.000e+000   6.230e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.986e+002   0.000e+000  -8.728e+002   0.000e+000
 10.200 I  -0.000e+000   0.000e+000   5.198e+002  -0.000e+000   6.505e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.198e+002   0.000e+000  -9.088e+002   0.000e+000
 10.220 I  -0.000e+000   0.000e+000   5.364e+002  -0.000e+000   6.716e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.364e+002   0.000e+000  -9.376e+002   0.000e+000
 10.240 I  -0.000e+000   0.000e+000   5.502e+002  -0.000e+000   6.888e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.502e+002   0.000e+000  -9.618e+002   0.000e+000
 10.260 I  -0.000e+000   0.000e+000   5.620e+002  -0.000e+000   7.035e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.620e+002   0.000e+000  -9.824e+002   0.000e+000
 10.280 I  -0.000e+000   0.000e+000   5.714e+002  -0.000e+000   7.152e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.714e+002   0.000e+000  -9.991e+002   0.000e+000
 10.300 I  -0.000e+000   0.000e+000   5.781e+002  -0.000e+000   7.231e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.781e+002   0.000e+000  -1.011e+003   0.000e+000
 10.320 I  -0.000e+000   0.000e+000   5.825e+002  -0.000e+000   7.282e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.825e+002   0.000e+000  -1.019e+003   0.000e+000
 10.340 I  -0.000e+000   0.000e+000   5.858e+002  -0.000e+000   7.322e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.858e+002   0.000e+000  -1.025e+003   0.000e+000
 10.360 I  -0.000e+000   0.000e+000   5.893e+002  -0.000e+000   7.371e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.893e+002   0.000e+000  -1.031e+003   0.000e+000
 10.380 I  -0.000e+000   0.000e+000   5.930e+002  -0.000e+000   7.431e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.930e+002   0.000e+000  -1.036e+003   0.000e+000
 10.400 I  -0.000e+000   0.000e+000   5.954e+002  -0.000e+000   7.475e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.954e+002   0.000e+000  -1.039e+003   0.000e+000
 10.420 I  -0.000e+000   0.000e+000   5.937e+002  -0.000e+000   7.463e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.937e+002   0.000e+000  -1.035e+003   0.000e+000
 10.440 I  -0.000e+000   0.000e+000   5.862e+002  -0.000e+000   7.366e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.862e+002   0.000e+000  -1.022e+003   0.000e+000
 10.460 I  -0.000e+000   0.000e+000   5.731e+002  -0.000e+000   7.187e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.731e+002   0.000e+000  -1.000e+003   0.000e+000
 10.480 I  -0.000e+000   0.000e+000   5.555e+002  -0.000e+000   6.946e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.555e+002   0.000e+000  -9.720e+002   0.000e+000
 10.500 I  -0.000e+000   0.000e+000   5.347e+002  -0.000e+000   6.658e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.347e+002   0.000e+000  -9.383e+002   0.000e+000
 10.520 I  -0.000e+000   0.000e+000   5.114e+002  -0.000e+000   6.338e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.114e+002   0.000e+000  -9.005e+002   0.000e+000
 10.540 I  -0.000e+000   0.000e+000   4.861e+002  -0.000e+000   5.991e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.861e+002   0.000e+000  -8.592e+002   0.000e+000
 10.560 I  -0.000e+000   0.000e+000   4.589e+002  -0.000e+000   5.620e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.589e+002   0.000e+000  -8.147e+002   0.000e+000
 10.580 I  -0.000e+000   0.000e+000   4.300e+002  -0.000e+000   5.227e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.300e+002   0.000e+000  -7.673e+002   0.000e+000
 10.600 I  -0.000e+000   0.000e+000   4.003e+002  -0.000e+000   4.825e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.003e+002   0.000e+000  -7.182e+002   0.000e+000
 10.620 I  -0.000e+000   0.000e+000   3.705e+002  -0.000e+000   4.428e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.705e+002   0.000e+000  -6.688e+002   0.000e+000
 10.640 I  -0.000e+000   0.000e+000   3.417e+002  -0.000e+000   4.050e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.417e+002   0.000e+000  -6.203e+002   0.000e+000
 10.660 I  -0.000e+000   0.000e+000   3.142e+002  -0.000e+000   3.695e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.142e+002   0.000e+000  -5.732e+002   0.000e+000
 10.680 I  -0.000e+000   0.000e+000   2.872e+002  -0.000e+000   3.351e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.872e+002   0.000e+000  -5.266e+002   0.000e+000
 10.700 I  -0.000e+000   0.000e+000   2.592e+002  -0.000e+000   2.995e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.592e+002   0.000e+000  -4.782e+002   0.000e+000
 10.720 I  -0.000e+000   0.000e+000   2.295e+002  -0.000e+000   2.615e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.295e+002   0.000e+000  -4.271e+002   0.000e+000
 10.740 I  -0.000e+000   0.000e+000   1.986e+002  -0.000e+000   2.218e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.986e+002   0.000e+000  -3.741e+002   0.000e+000
 10.760 I  -0.000e+000   0.000e+000   1.676e+002  -0.000e+000   1.821e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.676e+002   0.000e+000  -3.206e+002   0.000e+000
 10.780 I  -0.000e+000   0.000e+000   1.370e+002  -0.000e+000   1.433e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.370e+002   0.000e+000  -2.676e+002   0.000e+000
 10.800 I  -0.000e+000   0.000e+000   1.062e+002  -0.000e+000   1.043e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.062e+002   0.000e+000  -2.143e+002   0.000e+000
 10.820 I  -0.000e+000   0.000e+000   7.416e+001  -0.000e+000   6.349e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   7.416e+001   0.000e+000  -1.590e+002   0.000e+000
 10.840 I  -0.000e+000   0.000e+000   3.971e+001  -0.000e+000   1.895e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.971e+001   0.000e+000  -1.002e+002   0.000e+000
 10.860 I  -0.000e+000   0.000e+000   2.485e+000  -0.000e+000  -2.991e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   2.485e+000   0.000e+000  -3.737e+001   0.000e+000
 10.880 I  -0.000e+000   0.000e+000  -3.643e+001  -0.000e+000  -8.143e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.643e+001   0.000e+000   2.787e+001   0.000e+000
 10.900 I  -0.000e+000   0.000e+000  -7.523e+001  -0.000e+000  -1.328e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.523e+001   0.000e+000   9.288e+001   0.000e+000
 10.920 I  -0.000e+000   0.000e+000  -1.121e+002  -0.000e+000  -1.813e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.121e+002   0.000e+000   1.550e+002   0.000e+000
 10.940 I  -0.000e+000   0.000e+000  -1.459e+002  -0.000e+000  -2.251e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.459e+002   0.000e+000   2.127e+002   0.000e+000
 10.960 I  -0.000e+000   0.000e+000  -1.770e+002  -0.000e+000  -2.647e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.770e+002   0.000e+000   2.662e+002   0.000e+000
 10.980 I  -0.000e+000   0.000e+000  -2.061e+002  -0.000e+000  -3.015e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.061e+002   0.000e+000   3.167e+002   0.000e+000
 11.000 I  -0.000e+000   0.000e+000  -2.342e+002  -0.000e+000  -3.369e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.342e+002   0.000e+000   3.656e+002   0.000e+000
 11.020 I  -0.000e+000   0.000e+000  -2.616e+002  -0.000e+000  -3.715e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.616e+002   0.000e+000   4.133e+002   0.000e+000
 11.040 I  -0.000e+000   0.000e+000  -2.874e+002  -0.000e+000  -4.038e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.874e+002   0.000e+000   4.583e+002   0.000e+000
 11.060 I  -0.000e+000   0.000e+000  -3.101e+002  -0.000e+000  -4.316e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.101e+002   0.000e+000   4.986e+002   0.000e+000
 11.080 I  -0.000e+000   0.000e+000  -3.282e+002  -0.000e+000  -4.525e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.282e+002   0.000e+000   5.320e+002   0.000e+000
 11.100 I  -0.000e+000   0.000e+000  -3.407e+002  -0.000e+000  -4.651e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.407e+002   0.000e+000   5.570e+002   0.000e+000
 11.120 I  -0.000e+000   0.000e+000  -3.477e+002  -0.000e+000  -4.693e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.477e+002   0.000e+000   5.737e+002   0.000e+000
 11.140 I  -0.000e+000   0.000e+000  -3.495e+002  -0.000e+000  -4.658e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.495e+002   0.000e+000   5.826e+002   0.000e+000
 11.160 I  -0.000e+000   0.000e+000  -3.466e+002  -0.000e+000  -4.554e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.466e+002   0.000e+000   5.844e+002   0.000e+000
 11.180 I  -0.000e+000   0.000e+000  -3.396e+002  -0.000e+000  -4.389e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.396e+002   0.000e+000   5.798e+002   0.000e+000
 11.200 I  -0.000e+000   0.000e+000  -3.284e+002  -0.000e+000  -4.162e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.284e+002   0.000e+000   5.689e+002   0.000e+000
 11.220 I  -0.000e+000   0.000e+000  -3.121e+002  -0.000e+000  -3.860e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.121e+002   0.000e+000   5.503e+002   0.000e+000
 11.240 I  -0.000e+000   0.000e+000  -2.894e+002  -0.000e+000  -3.461e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.894e+002   0.000e+000   5.221e+002   0.000e+000
 11.260 I  -0.000e+000   0.000e+000  -2.596e+002  -0.000e+000  -2.954e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.596e+002   0.000e+000   4.833e+002   0.000e+000
 11.280 I  -0.000e+000   0.000e+000  -2.231e+002  -0.000e+000  -2.347e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.231e+002   0.000e+000   4.346e+002   0.000e+000
 11.300 I  -0.000e+000   0.000e+000  -1.812e+002  -0.000e+000  -1.658e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.812e+002   0.000e+000   3.778e+002   0.000e+000
 11.320 I  -0.000e+000   0.000e+000  -1.351e+002  -0.000e+000  -9.067e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.351e+002   0.000e+000   3.146e+002   0.000e+000
 11.340 I  -0.000e+000   0.000e+000  -8.597e+001  -0.000e+000  -1.112e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.597e+001   0.000e+000   2.468e+002   0.000e+000
 11.360 I  -0.000e+000   0.000e+000  -3.508e+001  -0.000e+000   7.095e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.508e+001   0.000e+000   1.762e+002   0.000e+000
 11.380 I  -0.000e+000   0.000e+000   1.635e+001  -0.000e+000   1.536e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.635e+001   0.000e+000   1.046e+002   0.000e+000
 11.400 I  -0.000e+000   0.000e+000   6.710e+001  -0.000e+000   2.350e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   6.710e+001   0.000e+000   3.369e+001   0.000e+000
 11.420 I  -0.000e+000   0.000e+000   1.159e+002  -0.000e+000   3.132e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.159e+002   0.000e+000  -3.463e+001   0.000e+000
 11.440 I  -0.000e+000   0.000e+000   1.617e+002  -0.000e+000   3.864e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.617e+002   0.000e+000  -9.867e+001   0.000e+000
 11.460 I  -0.000e+000   0.000e+000   2.032e+002  -0.000e+000   4.528e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.032e+002   0.000e+000  -1.567e+002   0.000e+000
 11.480 I  -0.000e+000   0.000e+000   2.394e+002  -0.000e+000   5.108e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.394e+002   0.000e+000  -2.074e+002   0.000e+000
 11.500 I  -0.000e+000   0.000e+000   2.699e+002  -0.000e+000   5.598e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.699e+002   0.000e+000  -2.499e+002   0.000e+000
 11.520 I  -0.000e+000   0.000e+000   2.945e+002  -0.000e+000   5.994e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.945e+002   0.000e+000  -2.840e+002   0.000e+000
 11.540 I  -0.000e+000   0.000e+000   3.128e+002  -0.000e+000   6.291e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.128e+002   0.000e+000  -3.093e+002   0.000e+000
 11.560 I  -0.000e+000   0.000e+000   3.244e+002  -0.000e+000   6.482e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.244e+002   0.000e+000  -3.249e+002   0.000e+000
 11.580 I  -0.000e+000   0.000e+000   3.277e+002  -0.000e+000   6.542e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.277e+002   0.000e+000  -3.288e+002   0.000e+000
 11.600 I  -0.000e+000   0.000e+000   3.220e+002  -0.000e+000   6.461e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.220e+002   0.000e+000  -3.198e+002   0.000e+000
 11.620 I  -0.000e+000   0.000e+000   3.085e+002  -0.000e+000   6.258e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.085e+002   0.000e+000  -2.998e+002   0.000e+000
 11.640 I  -0.000e+000   0.000e+000   2.897e+002  -0.000e+000   5.969e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.897e+002   0.000e+000  -2.721e+002   0.000e+000
 11.660 I  -0.000e+000   0.000e+000   2.677e+002  -0.000e+000   5.630e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.677e+002   0.000e+000  -2.402e+002   0.000e+000
 11.680 I  -0.000e+000   0.000e+000   2.451e+002  -0.000e+000   5.279e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.451e+002   0.000e+000  -2.073e+002   0.000e+000
 11.700 I  -0.000e+000   0.000e+000   2.240e+002  -0.000e+000   4.951e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.240e+002   0.000e+000  -1.768e+002   0.000e+000
 11.720 I  -0.000e+000   0.000e+000   2.061e+002  -0.000e+000   4.672e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.061e+002   0.000e+000  -1.512e+002   0.000e+000
 11.740 I  -0.000e+000   0.000e+000   1.919e+002  -0.000e+000   4.448e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.919e+002   0.000e+000  -1.309e+002   0.000e+000
 11.760 I  -0.000e+000   0.000e+000   1.810e+002  -0.000e+000   4.274e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.810e+002   0.000e+000  -1.156e+002   0.000e+000
